,lat,lon,latlon
547,10.955295,79.8486109,10.955295;79.8486109
548,10.93967,78.2170753,10.93967;78.2170753
549,10.9471354,78.2369429,10.9471354;78.2369429
550,11.0121124,78.1048031,11.0121124;78.1048031
551,11.75253,77.9746817,11.75253;77.9746817
552,11.071424,78.3477596,11.071424;78.3477596
553,11.6779491,77.2452908,11.6779491;77.2452908
554,11.3235453,77.48108,11.3235453;77.48108
555,12.9837037,77.5214879,12.9837037;77.5214879
556,12.7447132,77.7707464,12.7447132;77.7707464
557,12.9563621,76.9346028,12.9563621;76.9346028
558,12.917651,78.1309317,12.917651;78.1309317
559,12.9563578,77.3643591,12.9563578;77.3643591
560,13.052602,77.3458369,13.052602;77.3458369
561,13.0607702,77.7699364,13.0607702;77.7699364
562,13.0053713,80.2766781,13.0053713;80.2766781
563,12.7876884,80.2767469,12.7876884;80.2767469
564,12.9073572,80.2823349,12.9073572;80.2823349
565,8.802365,80.0138815,8.802365;80.0138815
566,13.0984142,79.1359158,13.0984142;79.1359158
567,11.4443692,79.4185112,11.4443692;79.4185112
568,10.8205773,79.3156033,10.8205773;79.3156033
569,10.370533,79.3418692,10.370533;79.3418692
570,10.3674677,79.799168,10.3674677;79.799168
571,11.4441477,79.6472294,11.4441477;79.6472294
572,11.7689551,78.8160699,11.7689551;78.8160699
573,11.1046711,78.1050636,11.1046711;78.1050636
574,10.5512379,80.2800419,10.5512379;80.2800419
575,11.2983787,79.3686017,11.2983787;79.3686017
576,11.1591679,78.6723416,11.1591679;78.6723416
577,11.9773833,77.9023367,11.9773833;77.9023367
578,8.9985053,77.6878293,8.9985053;77.6878293
579,9.1757158,80.3040148,9.1757158;80.3040148
580,9.3468751,79.6723416,9.3468751;79.6723416
581,10.2273863,78.1138781,10.2273863;78.1138781
582,11.7387379,78.3461662,11.7387379;78.3461662
583,9.5233699,77.8410448,9.5233699;77.8410448
584,10.3696012,77.8118817,10.3696012;77.8118817
585,10.358236,77.6868817,10.358236;77.6868817
586,10.9963754,80.13931353,10.9963754;80.13931353
587,10.152274,79.5038992,10.152274;79.5038992
588,10.5127075,78.9504198,10.5127075;78.9504198
589,11.0567412,78.0703669,11.0567412;78.0703669
590,11.7449612,78.0490851,11.7449612;78.0490851
591,11.6760586,77.6880898,11.6760586;77.6880898
592,11.433164,77.8415114,11.433164;77.8415114
593,11.3099382,77.8322159,11.3099382;77.8322159
594,12.5379278,77.0026767,12.5379278;77.0026767
595,12.9885715,80.1422997,12.9885715;80.1422997
596,12.9537688,80.282252,12.9537688;80.282252
597,12.3085283,80.1991429,12.3085283;80.1991429
598,12.8500764,79.0647101,12.8500764;79.0647101
599,13.0908368,78.144112,13.0908368;78.144112
600,13.0737933,78.1561671,13.0737933;78.1561671
601,13.0009909,78.5346682,13.0009909;78.5346682
602,12.5155488,77.6878837,12.5155488;77.6878837
603,10.4508989,80.1499749,10.4508989;80.1499749
604,13.1348662,80.2238573,13.1348662;80.2238573
605,13.0982979,78.9058922,13.0982979;78.9058922
606,13.1160571,78.5856485,13.1160571;78.5856485
607,13.1149814,76.9345743,13.1149814;76.9345743
608,10.7786197,80.1156904,10.7786197;80.1156904
609,10.600766,78.7757708,10.600766;78.7757708
610,10.5681018,78.1471321,10.5681018;78.1471321
611,11.655675,77.7272067,11.655675;77.7272067
612,11.3211517,77.7620266,11.3211517;77.7620266
613,10.7271956,77.9687215,10.7271956;77.9687215
614,10.9959013,77.9481124,10.9959013;77.9481124
615,11.7053938,77.56173,11.7053938;77.56173
616,11.9381177,77.4438698,11.9381177;77.4438698
617,9.5378384,80.2773223,9.5378384;80.2773223
618,11.93837,79.7864117,11.93837;79.7864117
619,11.1272842,78.8274238,11.1272842;78.8274238
620,11.1680132,78.1235573,11.1680132;78.1235573
621,9.7741869,77.9720165,9.7741869;77.9720165
622,10.7786117,77.6993205,10.7786117;77.6993205
623,12.5226564,77.2873449,12.5226564;77.2873449
624,13.1149614,77.5139762,13.1149614;77.5139762
625,9.5920829,77.3115239,9.5920829;77.3115239
626,12.5354916,79.8487056,12.5354916;79.8487056
627,11.239558,78.2035631,11.239558;78.2035631
628,11.7688958,78.4450091,11.7688958;78.4450091
629,11.0207046,78.809437,11.0207046;78.809437
630,13.1007814,78.5856341,13.1007814;78.5856341
631,8.6837634,77.7026155,8.6837634;77.7026155
632,8.7302827,80.0681971,8.7302827;80.0681971
633,8.730287,79.6397177,8.730287;79.6397177
634,9.170984,79.4784148,9.170984;79.4784148
635,9.370552,79.493161,9.370552;79.493161
636,9.542427,79.8404121,9.542427;79.8404121
637,10.3808544,78.310439,10.3808544;78.310439
638,10.3638109,77.6879925,10.3638109;77.6879925
639,10.9447686,77.5616471,10.9447686;77.5616471
640,10.1049313,76.6999103,10.1049313;76.6999103
641,10.9415802,80.1152638,10.9415802;80.1152638
642,11.3822729,78.065217,11.3822729;78.065217
643,11.6759466,78.4834533,11.6759466;78.4834533
644,11.3393063,78.6965465,11.3393063;78.6965465
645,11.3282882,80.1257674,11.3282882;80.1257674
646,10.2643783,80.247939,10.2643783;80.247939
647,12.719447360401002,79.2576323,12.719447360401002;79.2576323
648,12.9316292,79.837913,12.9316292;79.837913
649,12.4877438,78.3057154,12.4877438;78.3057154
650,12.9504469,78.6799739,12.9504469;78.6799739
651,12.2057738,78.0628552,12.2057738;78.0628552
652,13.1755909,78.3461921,13.1755909;78.3461921
653,13.0275091,78.7816052,13.0275091;78.7816052
654,13.1347499,77.8410707,13.1347499;77.8410707
655,12.1372398,77.0029775,12.1372398;77.0029775
656,13.0988887,76.9345458,13.0988887;76.9345458
657,13.1248161,79.1345819,13.1248161;79.1345819
658,12.8314112,79.811441,12.8314112;79.811441
659,11.9266062,78.1351173,11.9266062;78.1351173
660,11.2352681,78.0157741,11.2352681;78.0157741
661,11.6558064,77.7065691,11.6558064;77.7065691
662,11.5076212,80.1104717,11.5076212;80.1104717
663,12.913365,79.2508906,12.913365;79.2508906
664,12.3388115,78.0759123,12.3388115;78.0759123
665,11.1402122,78.8223424,11.1402122;78.8223424
666,12.2275485,78.7790373,12.2275485;78.7790373
667,11.152535,76.9641296,11.152535;76.9641296
668,12.2540667,76.9449519,12.2540667;76.9449519
669,10.497180426315788,76.9953667,10.497180426315788;76.9953667
670,11.3088004,76.9970721,11.3088004;76.9970721
671,12.6276679,76.9345592,12.6276679;76.9345592
672,8.2422387,77.9903955,8.2422387;77.9903955
673,8.1772617,77.7638158,8.1772617;77.7638158
674,8.5625512,77.6210351,8.5625512;77.6210351
675,8.7305178,77.5358563,8.7305178;77.5358563
676,11.5727743,77.2957729,11.5727743;77.2957729
677,9.948565,77.9449519,9.948565;77.9449519
678,9.939334,78.1231564,9.939334;78.1231564
679,9.9389697,78.1608391,9.9389697;78.1608391
680,9.6488401,78.1189482,9.6488401;78.1189482
681,11.6556379,78.1891575,11.6556379;78.1891575
682,10.30722,79.3284371,10.30722;79.3284371
683,10.388542,79.3809517,10.388542;79.3809517
684,10.9549504,79.9810871,10.9549504;79.9810871
685,10.9606373,78.1632946,10.9606373;78.1632946
686,10.5678867,78.1909403,10.5678867;78.1909403
687,11.0710751,80.1430756,11.0710751;80.1430756
688,11.0405322,80.1111357,11.0405322;80.1111357
689,11.045512,80.1469883,11.045512;80.1469883
690,11.6626952,79.436025,11.6626952;79.436025
691,11.0174547,80.1831794,11.0174547;80.1831794
692,12.6918153,80.2197133,12.6918153;80.2197133
693,12.6097862,80.2147292,12.6097862;80.2147292
694,12.663758,80.1934302,12.663758;80.1934302
695,12.0011183,80.2744524,12.0011183;80.2744524
696,12.604815,80.2258247,12.604815;80.2258247
697,13.098781,80.2769504,13.098781;80.2769504
698,13.1033965,79.3037517,13.1033965;79.3037517
699,13.3331517,79.8136511,13.3331517;79.8136511
700,12.136065,78.0946262,12.136065;78.0946262
701,13.0984167,78.8160673,13.0984167;78.8160673
702,13.0263257,78.8742559,13.0263257;78.8742559
703,10.286128,78.44174,10.286128;78.44174
704,12.230217,77.955072,12.230217;77.955072
705,10.0174377,77.3179481,10.0174377;77.3179481
706,11.9989535,79.7109349,11.9989535;79.7109349
707,11.9392973,78.8705487,11.9392973;78.8705487
708,9.6888697,77.2446699,9.6888697;77.2446699
709,10.350073,80.1839275,10.350073;80.1839275
710,10.818823,80.3040122,10.818823;80.3040122
711,10.3588483,78.3986954,10.3588483;78.3986954
712,12.0517376,78.4186318,12.0517376;78.4186318
713,9.5122783,77.8410422,9.5122783;77.8410422
714,12.1399103,79.020867,12.1399103;79.020867
715,11.2826197,78.3460263,11.2826197;78.3460263
716,11.0295544,78.1485581,11.0295544;78.1485581
717,12.1232736,77.7668849,12.1232736;77.7668849
718,8.7265017,80.1422971,8.7265017;80.1422971
719,8.6952517,80.2822494,8.6952517;80.2822494
720,8.6309818,79.6932774,8.6309818;79.6932774
721,8.9985121,78.0886804,8.9985121;78.0886804
722,9.5073712,78.4566094,9.5073712;78.4566094
723,9.7897088,77.6992635,9.7897088;77.6992635
724,9.9409962,79.7860798,9.9409962;79.7860798
725,9.9626509,78.7532783,9.9626509;78.7532783
726,11.3448982,78.0550686,11.3448982;78.0550686
727,11.1495857,78.856255,11.1495857;78.856255
728,10.8689052,77.727479,10.8689052;77.727479
729,10.9658479,77.9509031,10.9658479;77.9509031
730,10.5276451,79.1353493,10.5276451;79.1353493
731,10.7673384,79.1139987,10.7673384;79.1139987
732,10.9722419,79.9435379,10.9722419;79.9435379
733,11.0233767,78.7409483,11.0233767;78.7409483
734,11.1743041,78.0492057,11.1743041;78.0492057
735,11.6764254,78.0776273,11.6764254;78.0776273
736,11.0610207,78.3027756,11.0610207;78.3027756
737,11.0858724,77.2556257,11.0858724;77.2556257
738,12.9395734,77.0028661,12.9395734;77.0028661
739,12.788286,77.2421564,12.788286;77.2421564
740,11.0599536,79.3190733,11.0599536;79.3190733
741,11.0922621,78.0759382,11.0922621;78.0759382
742,11.4644208,78.5723683,11.4644208;78.5723683
743,13.1160682,78.4836024,13.1160682;78.4836024
744,12.9480973,78.4871723,12.9480973;78.4871723
745,10.899395,77.570748,10.899395;77.570748
746,12.2304058,77.37766,12.2304058;77.37766
747,12.2542033,80.2480193,12.2542033;80.2480193
748,12.6505067,80.142283,12.6505067;80.142283
749,13.1160596,79.5489308,13.1160596;79.5489308
750,11.407429,79.1973683,11.407429;79.1973683
751,13.1160553,78.0885975,13.1160553;78.0885975
752,13.0908522,78.2242384,13.0908522;78.2242384
753,10.7900354,78.8094344,10.7900354;78.8094344
754,10.7210967,78.5807162,10.7210967;78.5807162
755,12.6638119,77.7026817,12.6638119;77.7026817
756,11.1477285,77.7901022,11.1477285;77.7901022
757,11.6697672,76.9610296,11.6697672;76.9610296
758,12.7964029,79.6580997,12.7964029;79.6580997
759,10.3584753,78.5166647,10.3584753;78.5166647
760,10.7786992,78.1209868,10.7786992;78.1209868
761,12.6619547,77.8410137,12.6619547;77.8410137
762,11.2396367,77.0028517,11.2396367;77.0028517
763,11.4644775,80.2917225,11.4644775;80.2917225
764,10.4769017,79.1352664,10.4769017;79.1352664
765,8.0818606,78.0362574,8.0818606;78.0362574
766,8.7302938,78.0895995,8.7302938;78.0895995
767,8.7302895,77.2364167,8.7302895;77.2364167
768,9.7363364,78.1575384,9.7363364;78.1575384
769,9.9405199,78.5950384,9.9405199;78.5950384
770,9.3705631,77.6880587,9.3705631;77.6880587
771,9.9646688,78.1603098,9.9646688;78.1603098
772,9.5957028,77.9698441,9.5957028;77.9698441
773,10.7906682,77.9620316,10.7906682;77.9620316
774,10.1827074,77.8291503,10.1827074;77.8291503
775,10.8339819,77.6878526,10.8339819;77.6878526
776,10.3641777,79.5502621,10.3641777;79.5502621
777,10.7846213,78.0678367,10.7846213;78.0678367
778,10.7871069,78.8391873,10.7871069;78.8391873
779,11.3751829,78.6587583,11.3751829;78.6587583
780,11.0854133,77.2558033,11.0854133;77.2558033
781,11.8325677,77.7870533,11.8325677;77.7870533
782,11.0552218,77.6876465,11.0552218;77.6876465
783,12.5087068,76.9538069,12.5087068;76.9538069
784,12.9454954,78.117334,12.9454954;78.117334
785,12.9820637,77.481487,12.9820637;77.481487
786,11.6592742,80.2830168,11.6592742;80.2830168
787,12.9689286,79.499405,12.9689286;79.499405
788,13.1756106,78.0759097,13.1756106;78.0759097
789,13.0424424,78.4836427,13.0424424;78.4836427
790,13.0562803,78.6689182,13.0562803;78.6689182
791,13.0797221,77.687907,13.0797221;77.687907
792,13.1361838,77.3463815,13.1361838;77.3463815
793,13.1347653,79.0645961,13.1347653;79.0645961
794,12.256328,78.0885002,12.256328;78.0885002
795,11.6466672,78.4833678,11.6466672;78.4833678
796,11.9355082,78.5303116,11.9355082;78.5303116
797,12.2669354,78.2178116,12.2669354;78.2178116
798,12.6592269,78.2149144,12.6592269;78.2149144
799,10.1197368,77.856006,10.1197368;77.856006
800,10.3697368,79.6580712,10.3697368;79.6580712
801,11.9433515,79.7007036,11.9433515;79.7007036
802,12.9307764,78.9142634,12.9307764;78.9142634
803,12.1341537,78.9562231,12.1341537;78.9562231
804,11.3136351,78.5854657,11.3136351;78.5854657
805,10.3586375,78.668506,10.3586375;78.668506
806,8.1751343,77.002892,8.1751343;77.002892
807,8.1751386,77.0923994,8.1751386;77.0923994
808,8.1896922,77.549767,8.1896922;77.549767
809,8.803327,77.2421823,8.803327;77.2421823
810,11.8025204,79.5443163,11.8025204;79.5443163
811,9.9311683,78.8160647,9.9311683;78.8160647
812,9.8029713,78.7209005,9.8029713;78.7209005
813,9.7656916,78.9623465,9.7656916;78.9623465
814,9.1762014,78.089571,9.1762014;78.089571
815,9.9187403,79.5915502,9.9187403;79.5915502
816,10.7678258,80.1401532,10.7678258;80.1401532
817,10.763206,79.8097352,10.763206;79.8097352
818,10.9947397,78.2241955,10.9947397;78.2241955
819,12.8945885,78.4564836,12.8945885;78.4564836
820,10.941115,78.5992643,10.941115;78.5992643
821,11.0053892,78.0630302,11.0053892;78.0630302
822,11.1609278,77.9739894,11.1609278;77.9739894
823,11.0593653,77.24534,11.0593653;77.24534
824,11.284865,76.9525703,11.284865;76.9525703
825,11.8324471,79.6120609,11.8324471;79.6120609
826,12.5089462,79.700758,12.5089462;79.700758
827,12.7607161,79.75767,12.7607161;79.75767
828,12.95638,79.756187,12.95638;79.756187
829,12.9773405,78.4491377,12.9773405;78.4491377
830,12.9464419,78.668698,12.9464419;78.668698
831,13.0309523,77.2849379,13.0309523;77.2849379
832,12.9563886,77.3068924,12.9563886;77.3068924
833,12.9762734,77.6882907,12.9762734;77.6882907
834,12.9553258,80.1837188,12.9553258;80.1837188
835,12.9418221,80.1298416,12.9418221;80.1298416
836,10.5411996,78.0775703,10.5411996;78.0775703
837,13.0977164,78.0895566,13.0977164;78.0895566
838,13.1698117,77.2796789,13.1698117;77.2796789
839,13.100202,77.9146471,13.100202;77.9146471
840,12.2726846,79.3501975,12.2726846;79.3501975
841,11.3349785,79.0647049,11.3349785;79.0647049
842,9.4673634,78.1234289,9.4673634;78.1234289
843,12.288325,78.0993875,12.288325;78.0993875
844,12.3070307,78.4836142,12.3070307;78.4836142
845,12.6147989,77.891745,12.6147989;77.891745
846,9.453168,77.9720257,9.453168;77.9720257
847,10.3705327,77.5543933,10.3705327;77.5543933
848,11.0206059,79.550288,11.0206059;79.550288
849,11.4441474,79.527592,11.4441474;79.527592
850,11.6408741,78.9549865,11.6408741;78.9549865
851,11.9503088,78.1055109,11.9503088;78.1055109
852,12.6659781,78.8285035,12.6659781;78.8285035
853,11.4015766,78.3462842,11.4015766;78.3462842
854,8.63098,78.1765649,8.63098;78.1765649
855,8.9275122,78.4570734,8.9275122;78.4570734
856,8.7282913,78.5955427,8.7282913;78.5955427
857,9.7833259,80.2051926,9.7833259;80.2051926
858,9.4097444,79.2575183,9.4097444;79.2575183
859,9.946677,79.197174,9.946677;79.197174
860,9.6888774,79.2638478,9.6888774;79.2638478
861,9.6888731,77.7620214,9.6888731;77.7620214
862,10.2396565,77.0028635,10.2396565;77.0028635
863,10.8983835,80.110495,10.8983835;80.110495
864,10.9569837,78.0255595,10.9569837;78.0255595
865,10.8696277,78.7159567,10.8696277;78.7159567
866,10.7833345,77.5757983,10.7833345;77.5757983
867,11.476269933333333,77.7192517,11.476269933333333;77.7192517
868,11.6757251,77.2263915,11.6757251;77.2263915
869,10.172541,79.8487004,10.172541;79.8487004
870,10.5283633,79.8331442,10.5283633;79.8331442
871,10.9605364,78.1574932,10.9605364;78.1574932
872,12.990715,78.8094318,12.990715;78.8094318
873,12.2620226,77.8660689,12.2620226;77.8660689
874,12.947037,79.6581659,12.947037;79.6581659
875,11.7543472,79.3257295,11.7543472;79.3257295
876,11.9150756,79.6397125,11.9150756;79.6397125
877,13.1160664,79.310846,13.1160664;79.310846
878,11.6622637,78.8958359,11.6622637;78.8958359
879,13.1160707,78.4583359,13.1160707;78.4583359
880,11.1232012,78.4491092,11.1232012;78.4491092
881,12.2074568,77.686848,12.2074568;77.686848
882,11.344795,79.1018581,11.344795;79.1018581
883,12.0902847,79.2105604,12.0902847;79.2105604
884,11.2823258,78.8197293,11.2823258;78.8197293
885,11.3057633,78.8707781,11.3057633;78.8707781
886,12.2789928,78.0895969,12.2789928;78.0895969
887,10.6552317,77.9586652,10.6552317;77.9586652
888,10.1270778,77.7029396,10.1270778;77.7029396
889,11.6694425,78.4139459,11.6694425;78.4139459
890,11.104405,78.2222033,11.104405;78.2222033
891,10.3723614,77.790154,10.3723614;77.790154
892,8.2217767,77.210546,8.2217767;77.210546
893,8.2381174,77.3775057,8.2381174;77.3775057
894,8.5271756,77.8717801,8.5271756;77.8717801
895,11.0207835,77.7028023,11.0207835;77.7028023
896,8.9518962,76.9511132,8.9518962;76.9511132
897,9.356012,80.1492685,9.356012;80.1492685
898,10.3844293,79.6753283,10.3844293;79.6753283
899,10.8634731,78.0941,10.8634731;78.0941
900,10.9547418,77.8943388,10.9547418;77.8943388
901,10.9273959,78.5303185,10.9273959;78.5303185
902,10.9724967,77.4404723,10.9724967;77.4404723
903,11.0147433,77.4447149,11.0147433;77.4447149
904,11.7604921,76.9215737,11.7604921;76.9215737
905,11.0715736,76.9542551,11.0715736;76.9542551
906,11.6695834,76.924098,11.6695834;76.924098
907,11.7473527,76.4915305,11.7473527;76.4915305
908,12.7036704,76.9784298,12.7036704;76.9784298
909,12.9813763,77.5423268,12.9813763;77.5423268
910,12.7530267,77.118035,12.7530267;77.118035
911,12.9703625,77.0028828,12.9703625;77.0028828
912,11.0090693,77.3644307,11.0090693;77.3644307
913,13.1756088,77.7565043,13.1756088;77.7565043
914,12.9280987,77.7180973,12.9280987;77.7180973
915,10.9000877,77.5760753,10.9000877;77.5760753
916,12.8400399,78.4901894,12.8400399;78.4901894
917,12.9359198,77.0639471,12.9359198;77.0639471
918,13.3336373,77.0675471,13.3336373;77.0675471
919,13.1038821,79.3118817,13.1038821;79.3118817
920,13.1670935,79.331025,13.1670935;79.331025
921,12.5392523,79.7507959,12.5392523;79.7507959
922,12.5222131,79.2565043,12.5222131;79.2565043
923,9.5073686,79.4758926,9.5073686;79.4758926
924,12.2298484,80.2578669,12.2298484;80.2578669
925,8.9243057,80.2245472,8.9243057;80.2245472
926,12.5392831,80.197471,12.5392831;80.197471
927,10.6605533,80.2678523,10.6605533;80.2678523
928,11.6356708,80.1833118,11.6356708;80.1833118
929,12.9232883,80.1833634,12.9232883;80.1833634
930,12.8373508,80.183329,12.8373508;80.183329
931,11.4107748,80.1144135,11.4107748;80.1144135
932,12.1344781,80.1691354,12.1344781;80.1691354
933,10.3696028,80.207825,10.3696028;80.207825
934,13.1671269,77.7173424,13.1671269;77.7173424
935,11.321329,77.8970299,11.321329;77.8970299
936,9.3644282,76.983434,9.3644282;76.983434
937,9.3700979,80.0941,9.3700979;80.0941
938,9.9187514,78.0759071,9.9187514;78.0759071
939,9.393184,78.1114685,9.393184;78.1114685
940,11.1043878,77.9010664,11.1043878;77.9010664
941,10.852703,77.3520357,10.852703;77.3520357
942,10.7870017,76.9973699,10.7870017;76.9973699
943,10.2348127,79.1427185,10.2348127;79.1427185
944,10.2269959,78.2242073,10.2269959;78.2242073
945,10.7379968,78.2241385,10.7379968;78.2241385
946,11.0494297,78.8150601,11.0494297;78.8150601
947,11.321453,79.3829567,11.321453;79.3829567
948,10.9620823,77.861729,10.9620823;77.861729
949,10.1850835,77.5699069,10.1850835;77.5699069
950,10.3626454,80.2180151,10.3626454;80.2180151
951,12.7159864,79.5445198,12.7159864;79.5445198
952,12.9563911,79.6580686,12.9563911;79.6580686
953,12.9187557,78.6969938,12.9187557;78.6969938
954,12.5693274,78.6685722,12.5693274;78.6685722
955,12.9336693,77.0028894,12.9336693;77.0028894
956,13.0288421,77.3643513,13.0288421;77.3643513
